Vert_Group,Order,Genus,Species,Common_name,Population_1,Population_2,Population_3,Latitude,Longitude,LatLongEst,Elevation,Years,Year_1,Year_final,Breeding_Cycle,Moult,Life_Stage,LifeHistConf,Jan_Sampled,Feb_Sampled,Mar_Sampled,Apr_Sampled,May_Sampled,June_Sampled,July_Sampled,Aug_Sampled,Sept_Sampled,Oct_Sampled,Nov_Sampled,Dec_Sampled,Time_min,Time_max,CaptureMethod,SampleMethod,MaxLatency_A,MaxLate_Cort,LateStressCort,StressorType,MajorStressPop,Method,A_AntibodyKit,Cort_AntibodyKit,CORT,Androgen,M_A_Mean,M_A_SE,M_A_CV,M_A_N,M_A_Min,M_A_Max,M_A_RemoveOutlier,F_A_Mean,F_A_SE,F_A_CV,F_A_N,F_A_Min,F_A_Max,F_A_RemoveOutlier,M_BC_Mean,M_BC_SE,M_BC_CV,M_BC_N,M_BC_Min,M_BC_Max,M_BC_RemoveOutlir,F_BC_Mean,F_BC_SE,F_BC_CV,F_BC_N,F_BC_Min,F_BC_Max,F_BC_RemoveOutlir,M_SC_Mean,M_SC_SE,M_SC_CV,M_SC_N,M_SC_Min,M_SC_Max,M_SC_RemoveOutlier,F_SC_Mean,F_SC_SE,F_SC_CV,F_SC_N,F_SC_Min,F_SC_Max,F_SC_RemoveOutlier,OutlierCriteria,Notes,Lab_ID,Ref_ID,Migratory_Status,Mixed_Status_Species,Notes_Migration,Additional_Sources_Migration
Bird,Sphenisciformes,Spheniscus,magellanicus,Magellanic penguin,"Punta Tombo Provincial Reserve, Chubut, Argentina",null,null,-44.039,-65.1988,Reported,5,null,null,null,Breeding,null,Incubation,Y,null,null,null,null,null,null,null,null,null,null,null,null,12:00,17:00,null,null,null,3,25,Restraint,null,RIA,null,null,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5.8,0.15,4.479441744,3,null,null,N,null,null,null,null,null,null,null,50.45,7.72,26.50432554,3,null,null,N,null,incubation day 19,Haldar,93,Migratory,No,,https://www.nationalgeographic.com/animals/birds/facts/magellanic-penguin
Bird,Sphenisciformes,Spheniscus,magellanicus,Magellanic penguin,"Estancia San Lorenzo, Peninsula Valdes, Argentina",null,null,-42.083,-63.82,Reported,27,2008,2008,2008,Breeding,N,Incubation,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,null,null,on nest,Active,null,3,30,restraint,tourism,RIA,null,Esoterix B3–163 ,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.62,0,0,10,null,null,null,null,null,null,null,null,null,null,22.46,1.39,19.57064091,10,null,null,null,null,SI CORT at 30 min,Walker,440,Migratory,No,,https://www.nationalgeographic.com/animals/birds/facts/magellanic-penguin
Bird,Sphenisciformes,Spheniscus,magellanicus,Magellanic penguin,"Estancia San Lorenzo, Peninsula Valdes, Argentina",null,null,-42.083,-63.82,Reported,27,2008-2009,2008,2009,Breeding,N,Young care,Y,Y,N,N,N,N,N,N,N,N,N,Y,Y,null,null,on nest,Active,null,3,30,restraint,tourism,RIA,null,Esoterix B3–163 ,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.62,0,0,12,null,null,null,null,null,null,null,null,null,null,29.86,2.7,31.32308895,12,null,null,null,null,SI CORT at 30 min,Walker,440,Migratory,No,,https://www.nationalgeographic.com/animals/birds/facts/magellanic-penguin
Bird,Sphenisciformes,Spheniscus,magellanicus,Magellanic penguin,"Estancia San Lorenzo, Peninsula Valdes, Argentina",null,null,-42.083,-63.82,Reported,27,2008-2009,2008,2009,Breeding,N,Young care,Y,Y,N,N,N,N,N,N,N,N,N,Y,Y,null,null,on nest,Active,null,3,30,restraint,tourism,RIA,null,Esoterix B3–163 ,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.62,0,0,13,null,null,null,null,null,null,null,null,null,null,21.69,1.39,23.10611467,13,null,null,null,null,SI CORT at 30 min,Walker,440,Migratory,No,,https://www.nationalgeographic.com/animals/birds/facts/magellanic-penguin
Bird,Sphenisciformes,Spheniscus,magellanicus,Magellanic penguin,"Estancia San Lorenzo, Peninsula Valdes, Argentina",null,null,-42.083,-63.82,Reported,27,2009,2009,2009,Nonbreeding,Y,null,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,null,null,on nest,Active,null,3,45,restraint,tourism,RIA,null,Esoterix B3–163 ,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.62,0,0,13,null,null,null,null,null,null,null,null,null,null,16.76,2,43.02567154,13,null,null,null,null,SI CORT at 45 min,Walker,440,Migratory,No,,https://www.nationalgeographic.com/animals/birds/facts/magellanic-penguin
Bird,Sphenisciformes,Spheniscus,magellanicus,Magellanic penguin,"Punta Tombo Provincial Reserve, Chubut, Argentina",null,null,-44.039,-65.1988,Reported,5,null,null,null,Breeding,null,Incubation,Y,null,null,null,null,null,null,null,null,null,null,null,null,12:00,17:00,null,Active,null,3,25,Restraint,null,RIA,null,null,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.08,0.44,40.40610178,8,null,null,N,2.46,0.34,39.09208221,8,null,null,N,24.67,1.47,16.85361927,8,null,null,N,29.68,3.57,34.02117532,8,null,null,N,null,incubation day 1,Wingfield,93,Migratory,No,,https://www.nationalgeographic.com/animals/birds/facts/magellanic-penguin
Bird,Sphenisciformes,Spheniscus,magellanicus,Magellanic penguin,"Punta Tombo Provincial Reserve, Chubut, Argentina",null,null,-44.039,-65.1988,Reported,5,null,null,null,Breeding,null,Incubation,Y,null,null,null,null,null,null,null,null,null,null,null,null,12:00,17:00,null,Active,null,3,25,Restraint,null,RIA,null,null,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.32,0.55,46.85647345,8,null,null,N,2.12,0.27,38.20754717,9,null,null,N,33.07,3.8,32.50082575,8,null,null,N,39.91,4.03,30.29315961,9,null,null,N,null,incubation day 14,Wingfield,93,Migratory,No,,https://www.nationalgeographic.com/animals/birds/facts/magellanic-penguin
Bird,Sphenisciformes,Spheniscus,magellanicus,Magellanic penguin,"Punta Tombo Provincial Reserve, Chubut, Argentina",null,null,-44.039,-65.1988,Reported,5,null,null,null,Breeding,null,Incubation,Y,null,null,null,null,null,null,null,null,null,null,null,null,12:00,17:00,null,Active,null,3,25,Restraint,null,RIA,null,null,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.34,0.45,38.10755108,8,null,null,N,2.66,0.29,30.83623557,8,null,null,N,27.79,2.03,20.66105456,8,null,null,N,37.28,2.88,21.85050998,8,null,null,N,null,incubation day 8,Wingfield,93,Migratory,No,,https://www.nationalgeographic.com/animals/birds/facts/magellanic-penguin
Bird,Sphenisciformes,Spheniscus,magellanicus,Magellanic penguin,"Punta Tombo, Chubut, Argentina",null,null,-44.039,-65.1988,Reported,0,1991,1991,1991,Breeding,null,null,N,N,N,N,N,N,N,N,N,Y,N,N,N,null,null,null,null,null,null,null,null,Y,RIA,null,null,corticosterone,testosterone,1.69,0.44,78.10650888,9,null,null,Y,0.64,0.45,233.2001806,11,null,null,N,1.91,0.34,56.29185364,10,null,null,N,3.49,0.75,71.27417171,11,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,T levels one order of magnitude greater than any other birds sampled and far outside normal range,"Group characterized by being ""oiled"" due to a recent oil spill. Mean and SE from datathief. Max latency to BaseCort and T not given - says typically less than 2 min.",Wingfield,260,Migratory,No,,https://www.nationalgeographic.com/animals/birds/facts/magellanic-penguin
Bird,Sphenisciformes,Spheniscus,magellanicus,Magellanic penguin,"Punta Tombo, Chubut, Argentina",null,null,-44.039,-65.1988,Reported,0,1991,1991,1991,Breeding,null,null,N,N,N,N,N,N,N,N,N,Y,N,N,N,null,null,null,null,null,null,null,null,Y,RIA,null,null,corticosterone,testosterone,6.19,2.84,129.7695159,8,null,null,Y,0.74,0.07,31.37347775,11,null,null,N,1.81,0.37,64.64324499,10,null,null,N,0.84,0.08,31.58690277,11,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,T levels one order of magnitude greater than any other birds sampled and far outside normal range,"Group characterized by not being ""oiled"" after a recent oil spill. Mean and SE from datathief. Max latency to BaseCort and T not given - says typically less than 2 min.",Wingfield,260,Migratory,No,,https://www.nationalgeographic.com/animals/birds/facts/magellanic-penguin
Bird,Sphenisciformes,Spheniscus,magellanicus,Magellanic penguin,"Punta Tombo, Chubut, Argentina",null,null,-44.039,-65.1988,Reported,0,1999-2000,1999,2000,Breeding,null,Prebreeding,Y,null,null,null,null,null,null,null,null,null,null,null,null,null,null,hand grab,Active,null,3,30,Restraint,null,RIA,null,null,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32.144,3.152,31.00889493,10,null,null,null,null,null,null,null,null,null,null,null,"Settlement: males fasting on nest, waiting for female to return to the colony. Nest at shoreland. Baseline data provided but graph not sufficiently detailed to extract. ",Wingfield,313,Migratory,No,,https://www.nationalgeographic.com/animals/birds/facts/magellanic-penguin
Bird,Sphenisciformes,Spheniscus,magellanicus,Magellanic penguin,"Punta Tombo, Chubut, Argentina",null,null,-44.039,-65.1988,Reported,0,1999-2000,1999,2000,Breeding,null,Incubation,Y,null,null,null,null,null,null,null,null,null,null,null,null,null,null,hand grab,Active,null,3,30,Restraint,null,RIA,null,null,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32.09,2.68,26.40979785,10,null,null,null,null,null,null,null,null,null,null,null,Nest at shoreland. Post-foraging.  Baseline data provided but graph not sufficiently detailed to extract. ,Wingfield,313,Migratory,No,,https://www.nationalgeographic.com/animals/birds/facts/magellanic-penguin
Bird,Sphenisciformes,Spheniscus,magellanicus,Magellanic penguin,"Punta Tombo, Chubut, Argentina",null,null,-44.039,-65.1988,Reported,0,1999-2000,1999,2000,Breeding,null,Prebreeding,Y,null,null,null,null,null,null,null,null,null,null,null,null,null,null,hand grab,Active,null,3,30,Restraint,null,RIA,null,null,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28.067,3.675,41.40581609,10,null,null,null,null,null,null,null,null,null,null,null,"Settlement: males fasting on nest, waiting for female to return to the colony. Nest inland.  Baseline data provided but graph not sufficiently detailed to extract. ",Wingfield,313,Migratory,No,,https://www.nationalgeographic.com/animals/birds/facts/magellanic-penguin
Bird,Sphenisciformes,Spheniscus,magellanicus,Magellanic penguin,"Punta Tombo, Chubut, Argentina",null,null,-44.039,-65.1988,Reported,0,1999-2000,1999,2000,Breeding,null,Incubation,Y,null,null,null,null,null,null,null,null,null,null,null,null,null,null,hand grab,Active,null,3,30,Restraint,null,RIA,null,null,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30.197,3.9,40.84141761,10,null,null,null,null,null,null,null,null,null,null,null,Nest inland. Post-foraging.  Baseline data provided but graph not sufficiently detailed to extract. ,Wingfield,313,Migratory,No,,https://www.nationalgeographic.com/animals/birds/facts/magellanic-penguin
Bird,Sphenisciformes,Spheniscus,magellanicus,Magellanic penguin,"Punta Tombo, Chubut, Argentina",null,null,-44.039,-65.1988,Reported,0,1999,1999,1999,Breeding,N,Incubation,Y,N,N,N,N,N,N,N,N,N,Y,N,N,null,null,by hand,Active,null,3,30,restraint,null,RIA,null,null,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.4,0,0,20,null,null,null,null,null,null,null,null,null,null,30.1,2.16,32.0924042,20,null,null,null,null,null,null,null,null,null,null,null,null,Wingfield,426,Migratory,No,,https://www.nationalgeographic.com/animals/birds/facts/magellanic-penguin
Bird,Sphenisciformes,Spheniscus,magellanicus,Magellanic penguin,"Punta Tombo, Chubut, Argentina",null,null,-44.039,-65.1988,Reported,0,2001,2001,2001,Breeding,N,Incubation,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,null,null,by hand,Active,null,3,30,restraint,null,RIA,null,null,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.4,0,0,7,null,null,null,null,null,null,null,null,null,null,21.8,2.48,30.09845528,7,null,null,null,null,null,null,null,null,null,null,null,null,Wingfield,426,Migratory,No,,https://www.nationalgeographic.com/animals/birds/facts/magellanic-penguin
Bird,Sphenisciformes,Spheniscus,mendiculus,Galapagos penguin,"Isla Isabela, Galapagos, Ecuador","Isla Fernandina, Galapagos, Ecuador",null,-0.64821,-91.11517,Reported,13,1998-1999,1998,1999,"Breeding, Nonbreeding",null,null,N,N,N,N,N,Y,N,N,N,N,N,N,N,5:47,17:02,null,null,null,3,23,Restraint,null,RIA,null,null,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8.005833333,3.839040572,166.1142081,12,1.17,45.5,N,4.0525,0.760732143,53.09501362,8,1.71,7.5,N,65.31666667,31.87997986,169.0770447,12,4.6,384.3,N,19.03666667,7.147676856,91.97072918,6,6.81,53.17,N,null,null,Wingfield,648,Resident,No,,https://galapagosconservation.org.uk/species/galapagos-penguin/
Bird,Passeriformes,Spinus,pinus,Pine siskin,"Duvall, Washington, USA",null,null,47.7423,-121.9856,Reported,50,1997,1997,1997,Breeding,null,null,N,N,N,N,Y,N,N,N,N,N,N,N,N,null,null,"mist net or  trap, baited (potter trap)","Active, Attractant",null,3,60,Restraint,null,RIA,null,null,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7.48,1.29,51.73796791,9,null,null,N,9.85,2.64,65.65129869,6,null,null,N,44.14,7.91,53.76076121,9,null,null,N,30.9,2.16,17.12264675,6,null,null,N,null,"StressCort given as maximum therefore don't know exact time, stress bleeds taken at 5, 20 and 60 minutes. Published under former genus: Cardulis; LteStrsCort=5, 60",Wingfield,34,Unknown,Yes,"Irruptive, erratic.",https://www.allaboutbirds.org/guide/Pine_Siskin/maps-range
Bird,Passeriformes,Spinus,pinus,Pine siskin,"Duvall, Washington, USA",null,null,47.7423,-121.9856,Reported,50,1996,1996,1996,Breeding,null,null,N,N,N,N,N,N,Y,N,N,N,N,N,N,null,null,"mist net or  trap, baited (potter trap)","Active, Attractant",null,3,60,Restraint,null,RIA,null,null,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13.35,1.87,44.29557472,10,null,null,N,11.51,1.89,51.92619268,10,null,null,N,49.78,3.84,24.39362438,10,null,null,N,39.29,4.7,37.82821329,10,null,null,N,null,"StressCort given as maximum therefore don't know exact time, stress bleeds taken at 5, 20 and 60 minutes. Published under former genus: Cardulis; LteStrsCort=5, 60",Wingfield,34,Unknown,Yes,"Irruptive, erratic.",https://www.allaboutbirds.org/guide/Pine_Siskin/maps-range
Bird,Passeriformes,Spinus,tristis,American goldfinch,"Michigan, USA",null,null,44,-85,Reported,330,null,null,null,Nonbreeding,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2.5,null,null,N,RIA,null,null,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.1,0.3,57.252385,35,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Cort measured during winter. Data is presented in this paper but comes from unpublished data from Van't Hof and Dawson.,Dawson,269,Unknown,Yes,Unclear if this population would be resident yearround or if it migrates -- may differ between years.,"https://www.allaboutbirds.org/guide/American_Goldfinch/maps-range, https://www.audubon.org/field-guide/bird/american-goldfinch"
Bird,Passeriformes,Spinus,tristis,American goldfinch,"Michigan, USA",null,null,44,-85,Reported,330,null,null,null,Breeding,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2.5,null,null,N,RIA,null,null,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.3,0.2,35.85502899,35,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Cort measured during summer. Data is presented in this paper but comes from unpublished data from Van't Hof and Dawson.,Dawson,269,Unknown,Yes,Unclear if this population would be resident yearround or if it migrates -- may differ between years.,"https://www.allaboutbirds.org/guide/American_Goldfinch/maps-range, https://www.audubon.org/field-guide/bird/american-goldfinch"
Bird,Passeriformes,Spinus,tristis,American goldfinch,"Kellogg Biological Station, Michigan, USA",null,null,42.405,-85.401,Estimated,288,2003-2005,2003,2005,Breeding,null,null,N,N,N,N,N,N,Y,Y,N,N,N,N,N,null,null,mist net,Passive,null,3,60,Restraint,null,RIA,null,null,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10.53,null,null,6,null,null,Y,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,"Published under former genus name: Cardulis; Lte_StrsCort=30, 60",Hau,43,Unknown,Yes,Unclear if this population would be resident yearround or if it migrates -- may differ between years.,"https://www.allaboutbirds.org/guide/American_Goldfinch/maps-range, https://www.audubon.org/field-guide/bird/american-goldfinch"
Bird,Passeriformes,Spinus,tristis,American goldfinch,"residential area near Rocheport, Missouri, USA",null,null,37.133333,-91.05,Reported,226,2001,2001,2001,null,null,null,N,N,N,N,N,Y,N,N,N,N,N,N,N,6:00,12:00,Mist net near feeders,Attractant,null,4,30,Restraint,null,RIA,null,"Corticosterone I^125 radioimmunoassay kit (Cat. #07-120102, ICN Biomedicals, Costa Mesa, California)",corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15.5,3.8,54.81973106,5,null,null,N,12.2,0.27,4.948675032,5,null,null,N,42,7.5,39.92978531,5,null,null,N,35.9,5.7,35.50302917,5,null,null,N,null,null,Millspaugh,314,Unknown,Yes,Unclear if this population would be resident yearround or if it migrates -- may differ between years.,"https://www.allaboutbirds.org/guide/American_Goldfinch/maps-range, https://www.audubon.org/field-guide/bird/american-goldfinch"
Bird,Passeriformes,Spinus,tristis,American goldfinch,"Duvall, Washington, USA",null,null,47.7423,-121.9856,Reported,50,1997,1997,1997,Breeding,null,null,N,N,N,N,N,Y,N,N,N,N,N,N,N,null,null,"mist net or  trap, baited (potter trap)","Active, Attractant",null,3,60,Restraint,null,RIA,null,null,corticosterone,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.26,0.803,42.54392503,11,null,null,N,5.89,1.55,45.58028441,3,null,null,N,37.87,4.93,43.17655193,11,null,null,N,24.51,1.64,11.58940565,3,null,null,N,null,"StressCort given as maximum therefore don't know exact time, stress bleeds taken at 5, 20 and 60 minutes. Published under former genus: Cardulis; LteStrsCort=5, 60",Wingfield,34,Unknown,Yes,Unclear if this population would be resident yearround or if it migrates -- may differ between years.,"https://www.allaboutbirds.org/guide/American_Goldfinch/maps-range, https://www.audubon.org/field-guide/bird/american-goldfinch"
